issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role
1009230.0,1098014.0,1,1,z2w_x,2022-10-16 06:32:09+00:00,1.0,"no problem, they want to reset password of root and  ph_user ",others
1009230.0,1098014.0,1,2,z2w_x,2022-10-16 06:32:09+00:00,1.0,investigation and simulation:,others
1009230.0,1098014.0,1,3,z2w_x,2022-10-16 06:32:09+00:00,1.0,they want to reset password of root and  ph_user ,others
1009230.0,1098014.0,1,4,z2w_x,2022-10-16 06:32:09+00:00,1.0,development agile,others
1009230.0,1098014.0,1,5,z2w_x,2022-10-16 06:32:09+00:00,1.0,,others
1009230.0,1098014.0,1,6,z2w_x,2022-10-16 06:32:09+00:00,1.0,related issue :,others
1009230.0,1098014.0,1,7,z2w_x,2022-10-16 06:32:09+00:00,1.0,no issue,others
1009230.0,1098014.0,1,8,z2w_x,2022-10-16 06:32:09+00:00,1.0,solution:,others
1009230.0,1098014.0,1,9,z2w_x,2022-10-16 06:32:09+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1009230.0,1098014.0,1,10,z2w_x,2022-10-16 06:32:09+00:00,1.0,yes.,others
1009230.0,1098014.0,1,11,z2w_x,2022-10-16 06:32:09+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1009230.0,1098014.0,1,12,z2w_x,2022-10-16 06:32:09+00:00,1.0,yes.,others
1009230.0,1098014.0,1,13,z2w_x,2022-10-16 06:32:09+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1009230.0,1098014.0,1,14,z2w_x,2022-10-16 06:32:09+00:00,1.0,no.,others
1009230.0,1098015.0,2,0,4ggo,2022-10-16 06:32:13+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1009230.0,1098016.0,3,0,4khg,2022-10-16 06:33:28+00:00,0.0,greetings,others
1009230.0,1098016.0,3,1,4khg,2022-10-16 06:33:28+00:00,0.0,kindly be informed that your ticket has been assigned.,others
1009230.0,1098016.0,3,2,4khg,2022-10-16 06:33:28+00:00,0.0,"regards,",others
1009230.0,1098016.0,3,3,4khg,2022-10-16 06:33:28+00:00,0.0,ph_name team.,others
1009230.0,1098017.0,4,0,4hglq,2022-10-16 06:33:34+00:00,1.0,.,assignee
1009230.0,1098025.0,5,0,4hgsg,2022-10-16 06:41:21+00:00,0.0,greetings,assignee
1009230.0,1098025.0,5,1,4hgsg,2022-10-16 06:41:21+00:00,0.0,please join the below zoom session.,assignee
1009230.0,1098025.0,5,2,4hgsg,2022-10-16 06:41:21+00:00,0.0,ph_link,assignee
1009230.0,1098025.0,5,3,4hgsg,2022-10-16 06:41:21+00:00,0.0,"thanks,  ph_user ",assignee
1009230.0,1098039.0,6,0,4hgsg,2022-10-16 07:14:07+00:00,0.0,greetings,assignee
1009230.0,1098039.0,6,1,4hgsg,2022-10-16 07:14:07+00:00,0.0,"please to arrange for a connection time, since we were waiting you for ph_technical with no response.",assignee
1009230.0,1098039.0,6,2,4hgsg,2022-10-16 07:14:07+00:00,0.0,"thanks,  ph_user ",assignee
1009230.0,1098495.0,7,0,4osr,2022-10-17 12:00:28+00:00,0.0,greetings,others
1009230.0,1098495.0,7,1,4osr,2022-10-17 12:00:28+00:00,0.0,waiting your kind feedback.,others
1009230.0,1098495.0,7,2,4osr,2022-10-17 12:00:28+00:00,0.0,regards,others
1009230.0,1098599.0,8,0,4hgsg,2022-10-18 06:10:00+00:00,0.0,greetings,assignee
1009230.0,1098599.0,8,1,4hgsg,2022-10-18 06:10:00+00:00,0.0,please note that the users have been reset and below are the password:,assignee
1009230.0,1098599.0,8,2,4hgsg,2022-10-18 06:10:00+00:00,0.0,ph_technical,assignee
1009230.0,1098599.0,8,3,4hgsg,2022-10-18 06:10:00+00:00,0.0, ph_user ph_technical,assignee
1009230.0,1098599.0,8,4,4hgsg,2022-10-18 06:10:00+00:00,0.0,"thanks,  ph_user ",assignee
1009230.0,1098634.0,9,0,4osr,2022-10-18 07:03:06+00:00,1.0,"ph_user , please to fill dod (problem , investigation and solution ) then proceed closing the ticket.",others
1009250.0,211722759.0,0,0,z8yd_0ygh,2022-10-17 04:59:31+00:00,0.0,greetings,reporter
1009250.0,211722759.0,0,1,z8yd_0ygh,2022-10-17 04:59:31+00:00,0.0,please advise how to delete the ph_technical from ph_technical failed screen.,reporter
1009250.0,1098253.0,1,0,z2w_x,2022-10-17 04:59:35+00:00,1.0,.,others
1009250.0,1098253.0,1,1,z2w_x,2022-10-17 04:59:35+00:00,1.0,problem: .,others
1009250.0,1098253.0,1,2,z2w_x,2022-10-17 04:59:35+00:00,1.0,investigation and simulation: .,others
1009250.0,1098253.0,1,3,z2w_x,2022-10-17 04:59:35+00:00,1.0,development agile related issue : .,others
1009250.0,1098253.0,1,4,z2w_x,2022-10-17 04:59:35+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others
1009250.0,1098253.0,1,5,z2w_x,2022-10-17 04:59:35+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1009250.0,1098253.0,1,6,z2w_x,2022-10-17 04:59:35+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1009250.0,1098254.0,2,0,4ggo,2022-10-17 04:59:39+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1009250.0,1098504.0,3,0,4lig,2022-10-17 12:22:32+00:00,1.0,run the below sql statement in sequence.,assignee
1009250.0,1098504.0,3,1,4lig,2022-10-17 12:22:32+00:00,1.0,ph_sql,assignee
1009250.0,1098504.0,3,2,4lig,2022-10-17 12:22:32+00:00,1.0,ph_sql,assignee
1009250.0,1098504.0,3,3,4lig,2022-10-17 12:22:32+00:00,1.0,ph_sql,assignee
1009250.0,1099113.0,4,0,4lig,2022-10-20 04:57:19+00:00,0.0,greetings,assignee
1009250.0,1099113.0,4,1,4lig,2022-10-20 04:57:19+00:00,0.0,kindly updates weather the workaround has been implemented.,assignee
1009250.0,1099113.0,4,2,4lig,2022-10-20 04:57:19+00:00,0.0,we are proceeding towards closing this tickets.,assignee
1009250.0,1099113.0,4,3,4lig,2022-10-20 04:57:19+00:00,0.0,do let me know if you have any concerns.,assignee
1009250.0,1099113.0,4,4,4lig,2022-10-20 04:57:19+00:00,0.0,"regards,",assignee
1009250.0,1099113.0,4,5,4lig,2022-10-20 04:57:19+00:00,0.0, ph_user   ph_user ,assignee
1009250.0,1099900.0,5,0,4hgol,2022-10-24 13:32:24+00:00,1.0,greetings,others
1009250.0,1099900.0,5,1,4hgol,2022-10-24 13:32:24+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others
1009250.0,1099900.0,5,2,4hgol,2022-10-24 13:32:24+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1009279.0,211722786.0,0,0,bzywzcygs,2022-10-18 04:36:11+00:00,0.0,below customer want to deregister completely from ph_name  ph_name and register with other bank,reporter
1009279.0,211722786.0,0,1,bzywzcygs,2022-10-18 04:36:11+00:00,0.0,ph_name ph_name  ph_user  ph_technical ph_technical,reporter
1009279.0,1098557.0,1,0,z2w_x,2022-10-18 04:36:19+00:00,1.0,.,others
1009279.0,1098557.0,1,1,z2w_x,2022-10-18 04:36:19+00:00,1.0,problem: .,others
1009279.0,1098557.0,1,2,z2w_x,2022-10-18 04:36:19+00:00,1.0,investigation and simulation: .,others
1009279.0,1098557.0,1,3,z2w_x,2022-10-18 04:36:19+00:00,1.0,development agile related issue : .,others
1009279.0,1098557.0,1,4,z2w_x,2022-10-18 04:36:19+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others
1009279.0,1098557.0,1,5,z2w_x,2022-10-18 04:36:19+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1009279.0,1098557.0,1,6,z2w_x,2022-10-18 04:36:19+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1009279.0,1098558.0,2,0,4ggo,2022-10-18 04:36:22+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1009279.0,1098616.0,3,0,4qil,2022-10-18 06:37:42+00:00,0.0,greetings,assignee
1009279.0,1098616.0,3,1,4qil,2022-10-18 06:37:42+00:00,0.0,"kindly note that closing an existing customer wallet should be done by  ph_user  business team through the ph_technical  ph_user   ph_user , as we are not authorized to do it by ourselves.",assignee
1009279.0,1098616.0,3,2,4qil,2022-10-18 06:37:42+00:00,0.0,please let us know in case they faced any issues closing those wallets.,assignee
1009279.0,1098616.0,3,3,4qil,2022-10-18 06:37:42+00:00,0.0,"best regards,",assignee
1009279.0,1098616.0,3,4,4qil,2022-10-18 06:37:42+00:00,0.0, ph_user  ph_user,assignee
1009314.0,211722819.0,0,0,bzyb_0ygo,2022-10-19 11:32:06+00:00,0.0,ph_item ph_technical - ph_item is rejected and still stuck in the queue.,reporter
1009314.0,211722819.0,0,1,bzyb_0ygo,2022-10-19 11:32:06+00:00,0.0,kindly do the needful,reporter
1009314.0,211722819.0,0,2,bzyb_0ygo,2022-10-19 11:32:06+00:00,0.0,"already another ph_item created for the below, which is active in the system",reporter
1009314.0,1099013.0,1,0,z2w_x,2022-10-19 11:32:17+00:00,1.0,problem:,others
1009314.0,1099013.0,1,1,z2w_x,2022-10-19 11:32:17+00:00,1.0,"one of the ph_items was rejected, but its status wasn't changed and stayed as waiting authentication.",others
1009314.0,1099013.0,1,2,z2w_x,2022-10-19 11:32:17+00:00,1.0,investigation and simulation:,others
1009314.0,1099013.0,1,3,z2w_x,2022-10-19 11:32:17+00:00,1.0,the data of these statements were collected to help identify the case:,others
1009314.0,1099013.0,1,4,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,5,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,6,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,7,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,8,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,9,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,10,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,11,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,12,z2w_x,2022-10-19 11:32:17+00:00,1.0,development agile,others
1009314.0,1099013.0,1,13,z2w_x,2022-10-19 11:32:17+00:00,1.0,related issue :,others
1009314.0,1099013.0,1,14,z2w_x,2022-10-19 11:32:17+00:00,1.0,solution:,others
1009314.0,1099013.0,1,15,z2w_x,2022-10-19 11:32:17+00:00,1.0,"to rectify the status of this ph_item, this statement was run on production ph_technical schema",others
1009314.0,1099013.0,1,16,z2w_x,2022-10-19 11:32:17+00:00,1.0,ph_sql,others
1009314.0,1099013.0,1,17,z2w_x,2022-10-19 11:32:17+00:00,1.0,the permanent solution will be provided through this linked ticket ph_link,others
1009314.0,1099013.0,1,18,z2w_x,2022-10-19 11:32:17+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1009314.0,1099013.0,1,19,z2w_x,2022-10-19 11:32:17+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1009314.0,1099013.0,1,20,z2w_x,2022-10-19 11:32:17+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1009314.0,1099014.0,2,0,4ggo,2022-10-19 11:32:25+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1009314.0,1099016.0,3,0,4oqq,2022-10-19 11:40:15+00:00,0.0,greetings,assignee
1009314.0,1099016.0,3,1,4oqq,2022-10-19 11:40:15+00:00,0.0,please join the zoom room 4,assignee
1009314.0,1099025.0,4,0,bzyb_0ygo,2022-10-19 11:50:32+00:00,0.0,joined,reporter
1009314.0,1099044.0,5,0,bzyb_0ygo,2022-10-19 12:28:05+00:00,0.0,attached,reporter
1009314.0,1099059.0,6,0,4oqq,2022-10-19 12:48:11+00:00,0.0,greetings,assignee
1009314.0,1099059.0,6,1,4oqq,2022-10-19 12:48:11+00:00,0.0,we have sent to ph_name to get the details of this ph_item needed for investigation.,assignee
1009314.0,1099603.0,7,0,bzyb_0ygo,2022-10-24 06:02:13+00:00,0.0,please update on this,reporter
1009314.0,1100341.0,8,0,4oqq,2022-10-26 08:27:45+00:00,0.0,greetings,assignee
1009314.0,1100341.0,8,1,4oqq,2022-10-26 08:27:45+00:00,0.0,please check the status now.,assignee
1009314.0,1100474.0,9,0,4oqq,2022-10-26 14:19:34+00:00,0.0,"greetings the permanent solution will be delivered through the ticket linked above, and this ticket is closed now.",assignee
1009327.0,211722832.0,0,0,xayx1nvygr,2022-10-20 07:35:21+00:00,0.0,greetings,reporter
1009327.0,211722832.0,0,1,xayx1nvygr,2022-10-20 07:35:21+00:00,0.0,"we are not able to upload ph_item from image capture page for specific customer name as “ ph_name , its giving error “ph_technical”, it work fine if we keep name as “ph_name”.",reporter
1009327.0,211722832.0,0,2,xayx1nvygr,2022-10-20 07:35:21+00:00,0.0,same is the case in test site so please check and provide fix for this.,reporter
1009327.0,211722832.0,0,3,xayx1nvygr,2022-10-20 07:35:21+00:00,0.0,"thank you,",reporter
1009327.0,211722832.0,0,4,xayx1nvygr,2022-10-20 07:35:21+00:00,0.0, ph_user ,reporter
1009327.0,1099160.0,1,0,z2w_x,2022-10-20 07:35:33+00:00,1.0,problem:,others
1009327.0,1099160.0,1,1,z2w_x,2022-10-20 07:35:33+00:00,1.0,not able to upload ph_item from image capture page,others
1009327.0,1099160.0,1,2,z2w_x,2022-10-20 07:35:33+00:00,1.0,investigation and simulation:,others
1009327.0,1099160.0,1,3,z2w_x,2022-10-20 07:35:33+00:00,1.0,"client was not able to upload ph_item from image capture page for specific customer name as “ ph_name , its giving error “ph_technical” in upload manager, it work fine if we keep name as “ph_name”.",others
1009327.0,1099160.0,1,4,z2w_x,2022-10-20 07:35:33+00:00,1.0,same is the case in test site.,others
1009327.0,1099160.0,1,5,z2w_x,2022-10-20 07:35:33+00:00,1.0,development agile,others
1009327.0,1099160.0,1,6,z2w_x,2022-10-20 07:35:33+00:00,1.0,related issue :,others
1009327.0,1099160.0,1,7,z2w_x,2022-10-20 07:35:33+00:00,1.0,solution:,others
1009327.0,1099160.0,1,8,z2w_x,2022-10-20 07:35:33+00:00,1.0,following fix was provided for the issue.,others
1009327.0,1099160.0,1,9,z2w_x,2022-10-20 07:35:33+00:00,1.0,stop the bank side tomcat replace the file ph_technical inside the location: ph_technical ph_path ph_technical ph_path ph_technical restart the tomcat test by uploading a ph_items from image capture page by using name ph_name as ph_technical name run a full cycle testing,others
1009327.0,1099160.0,1,10,z2w_x,2022-10-20 07:35:33+00:00,1.0,note: first test the fix in uat and then move to production.,others
1009327.0,1099160.0,1,11,z2w_x,2022-10-20 07:35:33+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1009327.0,1099160.0,1,12,z2w_x,2022-10-20 07:35:33+00:00,1.0,yes.,others
1009327.0,1099160.0,1,13,z2w_x,2022-10-20 07:35:33+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1009327.0,1099160.0,1,14,z2w_x,2022-10-20 07:35:33+00:00,1.0,yes.,others
1009327.0,1099160.0,1,15,z2w_x,2022-10-20 07:35:33+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1009327.0,1099160.0,1,16,z2w_x,2022-10-20 07:35:33+00:00,1.0,no,others
1009327.0,1099161.0,2,0,4ggo,2022-10-20 07:35:36+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1009327.0,1099165.0,3,0,xayx1nvygr,2022-10-20 07:37:26+00:00,0.0,greetings,reporter
1009327.0,1099165.0,3,1,xayx1nvygr,2022-10-20 07:37:26+00:00,0.0,please find the attached the image capture log.,reporter
1009327.0,1099165.0,3,2,xayx1nvygr,2022-10-20 07:37:26+00:00,0.0,"thanks,",reporter
1009327.0,1099165.0,3,3,xayx1nvygr,2022-10-20 07:37:26+00:00,0.0, ph_user ,reporter
1009327.0,1099167.0,4,0,4hghk,2022-10-20 07:38:33+00:00,0.0,greetings,assignee
1009327.0,1099167.0,4,1,4hghk,2022-10-20 07:38:33+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1009327.0,1099167.0,4,2,4hghk,2022-10-20 07:38:33+00:00,0.0,"regards,",assignee
1009327.0,1099167.0,4,3,4hghk,2022-10-20 07:38:33+00:00,0.0,ph_name team,assignee
1009327.0,1099178.0,5,0,4hghk,2022-10-20 07:55:52+00:00,1.0,greetings,others
1009327.0,1099178.0,5,1,4hghk,2022-10-20 07:55:52+00:00,1.0,kindly note that this ticket has been assigned to you.,others
1009327.0,1099178.0,5,2,4hghk,2022-10-20 07:55:52+00:00,1.0,"regards,  ph_user   ph_user ",others
1009327.0,1099178.0,5,3,4hghk,2022-10-20 07:55:52+00:00,1.0,ph_user ph_user,others
1009327.0,1099180.0,6,0,4hgho,2022-10-20 08:00:08+00:00,0.0,"dears,",assignee
1009327.0,1099180.0,6,1,4hgho,2022-10-20 08:00:08+00:00,0.0,the ticket has been acknowledged.,assignee
1009327.0,1099180.0,6,2,4hgho,2022-10-20 08:00:08+00:00,0.0,"regards,",assignee
1009327.0,1099180.0,6,3,4hgho,2022-10-20 08:00:08+00:00,0.0, ph_user   ph_user ,assignee
1009327.0,1100129.0,7,0,4hgol,2022-10-25 12:00:26+00:00,1.0,greetings,others
1009327.0,1100129.0,7,1,4hgol,2022-10-25 12:00:26+00:00,1.0,kindly if there is any update please provide it on this ticket.,others
1009327.0,1100129.0,7,2,4hgol,2022-10-25 12:00:26+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1009327.0,1100768.0,8,0,4hgho,2022-10-30 04:37:50+00:00,1.0,greetings,assignee
1009327.0,1100768.0,8,1,4hgho,2022-10-30 04:37:50+00:00,1.0,this ticket is still under investigation phase.,assignee
1009327.0,1100768.0,8,2,4hgho,2022-10-30 04:37:50+00:00,1.0,"regards,",assignee
1009327.0,1100768.0,8,3,4hgho,2022-10-30 04:37:50+00:00,1.0, ph_user   ph_user ,assignee
1009327.0,1101582.0,9,0,4hgho,2022-11-01 10:46:06+00:00,1.0,"dears,",assignee
1009327.0,1101582.0,9,1,4hgho,2022-11-01 10:46:06+00:00,1.0,the issue has been reported to  ph_user  and we are awaiting feedback from dev team.,assignee
1009327.0,1101582.0,9,2,4hgho,2022-11-01 10:46:06+00:00,1.0,"regards,",assignee
1009327.0,1101582.0,9,3,4hgho,2022-11-01 10:46:06+00:00,1.0, ph_user   ph_user ,assignee
1009327.0,1102693.0,10,0,4hgho,2022-11-07 07:57:41+00:00,0.0,greetings,assignee
1009327.0,1102693.0,10,1,4hgho,2022-11-07 07:57:41+00:00,0.0,please send us the tomcat logs for this issue.,assignee
1009327.0,1102693.0,10,2,4hgho,2022-11-07 07:57:41+00:00,0.0,"regards,",assignee
1009327.0,1102693.0,10,3,4hgho,2022-11-07 07:57:41+00:00,0.0, ph_user   ph_user ,assignee
1009327.0,1102699.0,11,0,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,greetings,reporter
1009327.0,1102699.0,11,1,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,you can verify it in uat or your environment as this case have already been simulated in uat.,reporter
1009327.0,1102699.0,11,2,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,please find the log as below:,reporter
1009327.0,1102699.0,11,3,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,4,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,5,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,6,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,7,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,8,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,9,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,10,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,11,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,12,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,ph_technical,reporter
1009327.0,1102699.0,11,13,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0,"thanks,",reporter
1009327.0,1102699.0,11,14,xayx1nvygr,2022-11-07 08:15:06+00:00,0.0, ph_user ,reporter
1009327.0,1105017.0,12,0,4hgho,2022-11-17 05:39:09+00:00,1.0,greetings,assignee
1009327.0,1105017.0,12,1,4hgho,2022-11-17 05:39:09+00:00,1.0,this issue has already been reported to  ph_user  and we are waiting for response.,assignee
1009327.0,1105017.0,12,2,4hgho,2022-11-17 05:39:09+00:00,1.0,"regards,",assignee
1009327.0,1105017.0,12,3,4hgho,2022-11-17 05:39:09+00:00,1.0, ph_user   ph_user ,assignee
1009327.0,1106818.0,13,0,4hgho,2022-11-27 08:27:02+00:00,0.0,greetings,others
1009327.0,1106818.0,13,1,4hgho,2022-11-27 08:27:02+00:00,0.0,"the issue of not able to upload ph_item from image capture page for specific customer name as “ ph_name , is because of ph_technical filter.",others
1009327.0,1106818.0,13,2,4hgho,2022-11-27 08:27:02+00:00,0.0,t he ph_technical work by finding typical patterns that  ph_user  be used as ph_technical attack vectors and removing such code fragments from user input data.,others
1009327.0,1106818.0,13,3,4hgho,2022-11-27 08:27:02+00:00,0.0,if we remove ph_technical filter it could cause a security vulnerability.,others
1009327.0,1106818.0,13,4,4hgho,2022-11-27 08:27:02+00:00,0.0,therefore keeping ph_technical filter makes application safe from any kind of ph_technical attacks.,others
1009327.0,1106818.0,13,5,4hgho,2022-11-27 08:27:02+00:00,0.0,"previously, these kind of the issues were also seen in the inward which is already resolved but this time its for the image capture page.",others
1009327.0,1106818.0,13,6,4hgho,2022-11-27 08:27:02+00:00,0.0,"regards,",others
1009327.0,1106818.0,13,7,4hgho,2022-11-27 08:27:02+00:00,0.0, ph_user   ph_user ,others
1009327.0,1107367.0,14,0,xayx1nvygr,2022-11-29 05:38:28+00:00,0.0,greetings,reporter
1009327.0,1107367.0,14,1,xayx1nvygr,2022-11-29 05:38:28+00:00,0.0,"we understand the severity for ph_technical, but we need to allow some words ph_technical since this is the name of customer and he is not able to use the system.",reporter
1009327.0,1107367.0,14,2,xayx1nvygr,2022-11-29 05:38:28+00:00,0.0,so please help to check this.,reporter
1009327.0,1107367.0,14,3,xayx1nvygr,2022-11-29 05:38:28+00:00,0.0,"thanks,  ph_user ",reporter
1009327.0,1107904.0,15,0,4hgho,2022-11-30 11:16:57+00:00,0.0,greetings,others
1009327.0,1107904.0,15,1,4hgho,2022-11-30 11:16:57+00:00,0.0,"as discussed over the phone,",others
1009327.0,1107904.0,15,2,4hgho,2022-11-30 11:16:57+00:00,0.0,"the issue of not able to upload ph_item from image capture page for specific customer name as “ ph_name , is related to ph_technical .",others
1009327.0,1107904.0,15,3,4hgho,2022-11-30 11:16:57+00:00,0.0,"this issue looks similar to the previous issue of not able to save note in inward, but these two has completely different scenario.",others
1009327.0,1107904.0,15,4,4hgho,2022-11-30 11:16:57+00:00,0.0,if still you want a fix for this then we have to rechange the ph_technical file and redeploy the ph_technical file to all the banks.,others
1009327.0,1107904.0,15,5,4hgho,2022-11-30 11:16:57+00:00,0.0,please reconfirm once from your side within ph_name team and let us know.,others
1009327.0,1107904.0,15,6,4hgho,2022-11-30 11:16:57+00:00,0.0,"regards,",others
1009327.0,1107904.0,15,7,4hgho,2022-11-30 11:16:57+00:00,0.0, ph_user   ph_user ,others
1009327.0,1108648.0,16,0,xayx1nvygr,2022-12-05 03:56:30+00:00,0.0,greetings,reporter
1009327.0,1108648.0,16,1,xayx1nvygr,2022-12-05 03:56:30+00:00,0.0,"please include this fix in same version of ph_technical, ph_ip_address .please confirm.",reporter
1009327.0,1108648.0,16,2,xayx1nvygr,2022-12-05 03:56:30+00:00,0.0,"thanks,",reporter
1009327.0,1108648.0,16,3,xayx1nvygr,2022-12-05 03:56:30+00:00,0.0, ph_user ,reporter
1009327.0,1109181.0,17,0,4skr,2022-12-06 13:06:59+00:00,0.0,greetings,others
1009327.0,1109181.0,17,1,4skr,2022-12-06 13:06:59+00:00,0.0,"as discussed, the fix could not build with the same existing version, since we have to maintain versions and changes during the development process.",others
1009327.0,1109181.0,17,2,4skr,2022-12-06 13:06:59+00:00,0.0,"but if you still want the fix, we need to raise this to the ph_technical team and need there confirmation and there could be a new version of ph_technical file that bank need to install.",others
1009327.0,1109181.0,17,3,4skr,2022-12-06 13:06:59+00:00,0.0,"so, please confirm from your side.",others
1009327.0,1109181.0,17,4,4skr,2022-12-06 13:06:59+00:00,0.0,thank you,others
1009327.0,1109181.0,17,5,4skr,2022-12-06 13:06:59+00:00,0.0, ph_user ,others
1009327.0,1109897.0,18,0,4hgho,2022-12-11 06:42:18+00:00,0.0,greetings,others
1009327.0,1109897.0,18,1,4hgho,2022-12-11 06:42:18+00:00,0.0,please update.,others
1009327.0,1109897.0,18,2,4hgho,2022-12-11 06:42:18+00:00,0.0,"regards,",others
1009327.0,1109897.0,18,3,4hgho,2022-12-11 06:42:18+00:00,0.0, ph_user   ph_user ,others
1009327.0,1110589.0,19,0,4hgho,2022-12-13 04:42:38+00:00,0.0,greetings,others
1009327.0,1110589.0,19,1,4hgho,2022-12-13 04:42:38+00:00,0.0,please provide your confirmation.,others
1009327.0,1110589.0,19,2,4hgho,2022-12-13 04:42:38+00:00,0.0,"regards,",others
1009327.0,1110589.0,19,3,4hgho,2022-12-13 04:42:38+00:00,0.0, ph_user   ph_user ,others
1009327.0,1111113.0,20,0,4hgho,2022-12-15 05:24:08+00:00,0.0,greetings we have still not received the confirmation from your side.,others
1009327.0,1111113.0,20,1,4hgho,2022-12-15 05:24:08+00:00,0.0,"please provide the confirmation from your end as soon as possible, so that we can initiate the discussion for new ph_technical file with ph_technical team with the fixture.",others
1009327.0,1111113.0,20,2,4hgho,2022-12-15 05:24:08+00:00,0.0,"regards,",others
1009327.0,1111113.0,20,3,4hgho,2022-12-15 05:24:08+00:00,0.0, ph_user   ph_user ,others
1009327.0,1111315.0,21,0,xayx1nvygr,2022-12-16 11:47:01+00:00,0.0,greetings,reporter
1009327.0,1111315.0,21,1,xayx1nvygr,2022-12-16 11:47:01+00:00,0.0,"since this is the issue with only one user currently so if its possible then share us the fix with same current version which is running in production , it would be much appreciated.",reporter
1009327.0,1111315.0,21,2,xayx1nvygr,2022-12-16 11:47:01+00:00,0.0,"thanks ,",reporter
1009327.0,1111315.0,21,3,xayx1nvygr,2022-12-16 11:47:01+00:00,0.0, ph_user ,reporter
